id,path,caption,__raw_response,__error,style,Gen_by,category_category,task
paul-cezanne_portrait-of-victor-chocquet-1877-1_resize1024,Dataset/Images/paul-cezanne_portrait-of-victor-chocquet-1877-1_resize1024.jpg,"a man seen from behind with dark hair wearing a blue jacket against a green background, pointillism painting","{""category"":""portrait""}",,Pointillism,gemini-3-pro-image-preview,portrait,category_classify
paul-gauguin_the-cliffs-of-le-bouille-1884_resize1024,Dataset/Images/paul-gauguin_the-cliffs-of-le-bouille-1884_resize1024.jpg,"a sailboat on calm blue water near a sandy shoreline and green hills under cloudy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,gemini-3-pro-image-preview,landscape,category_classify
claude-monet_cliff-near-fecamp_resize1024,Dataset/Images/claude-monet_cliff-near-fecamp_resize1024.jpg,"a rocky coastal cove with steep cliffs and waves along the shore under a cloudy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,gemini-3-pro-image-preview,landscape,category_classify
edgar-degas_woman-with-loose-red-hair_resize1024,Dataset/Images/edgar-degas_woman-with-loose-red-hair_resize1024.jpg,"a cloaked figure standing on a grassy hillside with distant trees and rolling fields, pointillism painting","{""category"":""portrait""}",,Pointillism,gemini-3-pro-image-preview,portrait,category_classify
claude-monet_the-valley-of-the-nervia_resize1024,Dataset/Images/claude-monet_the-valley-of-the-nervia_resize1024.jpg,"a winding river through a green valley with snow-capped mountains in the distance, pointillism painting","{""category"":""landscape""}",,Pointillism,gemini-3-pro-image-preview,landscape,category_classify
claude-monet_hyde-park_resize1024,Dataset/Images/claude-monet_hyde-park_resize1024.jpg,"a city park with winding paths, leafless trees, and a few strolling figures near distant buildings, pointillism painting","{""category"":""landscape""}",,Pointillism,gemini-3-pro-image-preview,landscape,category_classify
joaqu_n-sorolla_on-the-sand-valencia-beach-1908_resize1024,Dataset/Images/joaqu_n-sorolla_on-the-sand-valencia-beach-1908_resize1024.jpg,"two women in light dresses and straw hats sitting on seaside rocks with a swimmer in the water, pointillism painting","{""category"":""portrait""}",,Pointillism,gemini-3-pro-image-preview,portrait,category_classify
john-singer-sargent_venetian-canal-1_resize1024,Dataset/Images/john-singer-sargent_venetian-canal-1_resize1024.jpg,"a Venetian canal with gondolas passing under a stone arch bridge between tall buildings, pointillism painting","{""category"":""architecture""}",,Pointillism,gpt-image-1,architecture,category_classify
pierre-auguste-renoir_white-house_resize1024,Dataset/Images/pierre-auguste-renoir_white-house_resize1024.jpg,"a winding dirt path through a rural village with small cottages and tall trees under a cloudy sky, pointillism painting","{""category"":""architecture""}",,Pointillism,gpt-image-1,architecture,category_classify
john-henry-twachtman_waterfall-greenwich_resize1024,Dataset/Images/john-henry-twachtman_waterfall-greenwich_resize1024.jpg,"a small waterfall flowing into a rocky stream in a grassy landscape, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
maurice-prendergast_sketch-figures-on-beach-also-known-as-early-beach_resize1024,Dataset/Images/maurice-prendergast_sketch-figures-on-beach-also-known-as-early-beach_resize1024.jpg,"a sunny beach with colorful umbrellas and small groups of people by the shoreline, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
pierre-auguste-renoir_girl-with-a-watering-can-1876_resize1024,Dataset/Images/pierre-auguste-renoir_girl-with-a-watering-can-1876_resize1024.jpg,"a child in a blue dress sitting in a flower-filled meadow, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
edgar-degas_six-friends-of-the-artist-1885_resize1024,Dataset/Images/edgar-degas_six-friends-of-the-artist-1885_resize1024.jpg,"a group of people in winter coats standing on a snowy street with bare trees, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
alfred-sisley_banks-of-the-seine-at-port-marly-1875_resize1024,Dataset/Images/alfred-sisley_banks-of-the-seine-at-port-marly-1875_resize1024.jpg,"a riverside village with red-roofed houses and tall trees reflected in the water and a lone rowboat, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
alfred-sisley_boats-1885_resize1024,Dataset/Images/alfred-sisley_boats-1885_resize1024.jpg,"a harbor with colorful boats on calm water and houses along the shore, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
claude-monet_relaxing-in-the-garden-argenteuil_resize1024,Dataset/Images/claude-monet_relaxing-in-the-garden-argenteuil_resize1024.jpg,"two people sitting on grass in a sunlit forest clearing, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
theophrastos-triantafyllidis_figures-on-a-street_resize1024,Dataset/Images/theophrastos-triantafyllidis_figures-on-a-street_resize1024.jpg,"a narrow sunlit village street lined with whitewashed houses and tiled roofs, pointillism painting","{""category"":""architecture""}",,Pointillism,gpt-image-1,architecture,category_classify
alfred-sisley_grain-fields-on-the-hills-of-argenteuil-1873_resize1024,Dataset/Images/alfred-sisley_grain-fields-on-the-hills-of-argenteuil-1873_resize1024.jpg,"a dirt path winding through green and golden fields under a blue sky with scattered clouds, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
paul-cezanne_the-buffet-1877_resize1024,Dataset/Images/paul-cezanne_the-buffet-1877_resize1024.jpg,"a still life with a wine bottle, glass, oranges, two cups, and crackers on a tablecloth, pointillism painting","{""category"":""still_life""}",,Pointillism,gpt-image-1,still_life,category_classify
hoca-ali-riza_untitled-still-life_resize1024,Dataset/Images/hoca-ali-riza_untitled-still-life_resize1024.jpg,"a wicker basket of fruit with grapes, apples, and pears on a table, pointillism painting","{""category"":""still_life""}",,Pointillism,gpt-image-1,still_life,category_classify
paul-gauguin_bare-trees-1885_resize1024,Dataset/Images/paul-gauguin_bare-trees-1885_resize1024.jpg,"a wooded forest path with tall trees and a lone figure walking in dappled light, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
paul-cezanne_flowers-in-a-vase-1873_resize1024,Dataset/Images/paul-cezanne_flowers-in-a-vase-1873_resize1024.jpg,"a bouquet of red, white, and pink flowers in a glass vase on a table against a dark background, pointillism painting","{""category"":""still_life""}",,Pointillism,gpt-image-1,still_life,category_classify
pierre-auguste-renoir_la-grenouillere-1869-2_resize1024,Dataset/Images/pierre-auguste-renoir_la-grenouillere-1869-2_resize1024.jpg,"a tree-lined riverside promenade with strolling figures and a sailboat on the water, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
claude-monet_fisherman-s-cottage-at-varengeville_resize1024,Dataset/Images/claude-monet_fisherman-s-cottage-at-varengeville_resize1024.jpg,"a small cottage with a red roof on a grassy seaside cliff overlooking sailboats, pointillism painting","{""category"":""architecture""}",,Pointillism,gpt-image-1,architecture,category_classify
ion-theodorescu-sion_case-la-amiaz-efect-de-soare_resize1024,Dataset/Images/ion-theodorescu-sion_case-la-amiaz-efect-de-soare_resize1024.jpg,"a rustic cottage with a thatched roof beside a tree and a woman standing near the wall, pointillism painting","{""category"":""architecture""}",,Pointillism,gpt-image-1,architecture,category_classify
eugene-boudin_the-sea-at-douarnenez-1897_resize1024,Dataset/Images/eugene-boudin_the-sea-at-douarnenez-1897_resize1024.jpg,"a rocky seaside cliff with waves and scattered boulders under a cloudy sky, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
piet-mondrian_self-portrait-1900_resize1024,Dataset/Images/piet-mondrian_self-portrait-1900_resize1024.jpg,"a person in a white shirt and dark vest against a red dotted background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
pierre-auguste-renoir_gabrielle-with-renoir-s-children_resize1024,Dataset/Images/pierre-auguste-renoir_gabrielle-with-renoir-s-children_resize1024.jpg,"a mother holding a baby in her arms against a colorful leafy background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
kimon-loghi_girl-from-tassos-island-1906_resize1024,Dataset/Images/kimon-loghi_girl-from-tassos-island-1906_resize1024.jpg,"a person wearing a red coat and dark scarf against a tan background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
nikolay-bogdanov-belsky_doing-the-lessons_resize1024,Dataset/Images/nikolay-bogdanov-belsky_doing-the-lessons_resize1024.jpg,"a woman in a blue dress writing at a desk by a sunlit window, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
boris-kustodiev_a-dancer-in-a-cabaret-1904_resize1024,Dataset/Images/boris-kustodiev_a-dancer-in-a-cabaret-1904_resize1024.jpg,"a dancer in a white dress performing on a stage with a seated guitarist and an audience, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
pierre-auguste-renoir_lady-with-white-hat-1895_resize1024,Dataset/Images/pierre-auguste-renoir_lady-with-white-hat-1895_resize1024.jpg,"a woman in a floral dress and wide-brim straw hat sitting in a garden by red flowers and a wooden fence, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
camille-pissarro_portrait-of-pere-papeille-pontoise_resize1024,Dataset/Images/camille-pissarro_portrait-of-pere-papeille-pontoise_resize1024.jpg,"a man in a dark suit and bow tie against a plain brown background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
helene-schjerfbeck_girl-reading-1904_resize1024,Dataset/Images/helene-schjerfbeck_girl-reading-1904_resize1024.jpg,"a young girl in a blue dress sitting on a wooden chair holding a pencil by a window, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
mary-cassatt_bust-of-ellen-with-bows-in-her-hair_resize1024,Dataset/Images/mary-cassatt_bust-of-ellen-with-bows-in-her-hair_resize1024.jpg,"a person with short dark hair wearing a brown coat with a white fur collar against a plain background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
mary-cassatt_head-of-francoise-looking-down-no-4_resize1024,Dataset/Images/mary-cassatt_head-of-francoise-looking-down-no-4_resize1024.jpg,"a side profile portrait of a person with short dark hair wearing a blue shirt against a beige background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
augustus-john_lady-mary-alington-1930_resize1024,Dataset/Images/augustus-john_lady-mary-alington-1930_resize1024.jpg,"a person wearing a red hat and white shirt against a blue background, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
yiannis-tsaroychis_montrouge-rose-in-an-english-cup-1968_resize1024,Dataset/Images/yiannis-tsaroychis_montrouge-rose-in-an-english-cup-1968_resize1024.jpg,"a blue and white porcelain vase holding a large pink peony and small white flowers on a table, pointillism painting","{""category"":""still_life""}",,Pointillism,gpt-image-1,still_life,category_classify
edouard-manet_at-father-lathuille-1879_resize1024,Dataset/Images/edouard-manet_at-father-lathuille-1879_resize1024.jpg,"two people seated at an outdoor cafe table with wine glasses under tall trees, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
alfred-sisley_border-of-the-woods-1885_resize1024,Dataset/Images/alfred-sisley_border-of-the-woods-1885_resize1024.jpg,"a winding dirt path through green fields with blooming trees under a blue sky, pointillism painting","{""category"":""landscape""}",,Pointillism,gpt-image-1,landscape,category_classify
karoly-ferenczy_october-1903_resize1024,Dataset/Images/karoly-ferenczy_october-1903_resize1024.jpg,"a woman in an orange dress and straw hat sitting at a garden table under a parasol with fruit and a blue teapot, pointillism painting","{""category"":""portrait""}",,Pointillism,gpt-image-1,portrait,category_classify
